time_sec,timestamp,volatility_5,z_time,z_vol,state_id,state_name,prob_flow,prob_base,prob_tilt
22.29,2025-10-28 23:38:54,3.4303017359993357,1.2392007376549463,0.5722946604200884,2,Tilt,0.004643695389394705,0.019645356164568858,0.9757109484459631
18.88,2025-10-28 23:39:29,3.0412119294781244,0.13131682047506427,0.22009690127403686,0,Flow,0.7367576145907456,0.005592844887718283,0.2576495405215316
19.23,2025-10-28 23:40:04,2.81771716110756,0.24502924599206138,0.017793075057794493,1,Baseline,0.022640307102529334,0.7763445095526575,0.20101518334474017
19.98,2025-10-28 23:40:41,1.86414859922702,0.4886987292427686,-0.8453616646902911,0,Flow,0.9751959081508279,0.02305582829768282,0.0017482635513084896
16.83,2025-10-28 23:43:14,1.9738211671780328,-0.5347131004102023,-0.7460878414629688,1,Baseline,0.023377984227099254,0.975172720527283,0.001449295245844643
20.56,2025-10-28 23:43:52,1.425142098178301,0.6771364629566482,-1.2427432031641819,0,Flow,0.9766519335407119,0.02324607127342447,0.00010199518594216176
20.19,2025-10-28 23:44:25,1.4942456290717576,0.5569261845529668,-1.180191811886784,1,Baseline,0.02326504028852884,0.9758800382708789,0.0008549214408080337
19.42,2025-10-28 23:44:58,1.4925917057253308,0.30675884841557427,-1.1816889163769246,0,Flow,0.9767702778370856,0.023147589503783077,8.213265921251473e-05
19.87,2025-10-28 23:45:37,1.482609186535701,0.45296053836599837,-1.190724930249029,1,Baseline,0.023160462513653203,0.9756560600115332,0.0011834774750153331
17.83,2025-10-28 23:46:13,1.061192725191825,-0.209820456075926,-1.5721842511178745,0,Flow,0.976447419703722,0.013390393042345263,0.010162187254014673
11.58,2025-10-28 23:46:47,3.5814899134298903,-2.240399483165152,0.7091477375451353,2,Tilt,0.012894506178567536,0.01599653636167633,0.9711089574599757
17.7,2025-10-28 23:47:24,3.326281707853386,-0.2520564998393816,0.47813742421062333,2,Tilt,0.031026302783355213,0.00017217465632057922,0.9688015225605435
21.88,2025-10-28 23:48:02,3.8609156944952883,1.105994753477893,0.9620794059914617,2,Tilt,0.0007648149261551765,6.516839649109385e-05,0.9991700166772178
17.69,2025-10-28 23:48:36,3.683792882342876,-0.25530542628272374,0.8017507196877104,2,Tilt,0.0038765847434047993,3.359132349651161e-07,0.9961230793433802
23.51,2025-10-28 23:49:06,4.628797900103227,1.635569763742764,1.6571538786980606,2,Tilt,5.172265925460511e-06,6.873194214458967e-08,0.9999947590023119
14.74,2025-10-28 23:49:41,3.5402725883750885,-1.213738727068839,0.6718384858531247,2,Tilt,0.004245378684660861,0.000102282556949962,0.9956523387584764
19.63,2025-10-28 23:50:07,3.4530638569247527,0.3749863037257714,0.5928985617533561,2,Tilt,0.007835093619589976,0.0004903727358882495,0.9916745336446653
14.75,2025-10-28 23:50:42,3.6838403874218066,-1.2104898006254963,0.8017937205118569,2,Tilt,0.010020043870266298,0.00013683917963631964,0.9898431169501625
18.03,2025-10-28 23:51:17,3.6783447364269772,-0.14484192720906985,0.7968191466911414,2,Tilt,0.0051637344790643825,0.016462757545878483,0.9783735079752242
13.97,2025-10-28 23:51:53,2.4656601550092083,-1.4639060632062315,-0.3008831959761724,0,Flow,0.9378859238922337,0.008167671808986298,0.05394640429890434
16.93,2025-10-28 23:52:25,2.3267402089618936,-0.5022238359767741,-0.4266312697589466,1,Baseline,0.014943591116607029,0.9613363673058164,0.02372004157769049
18.64,2025-10-28 23:53:00,2.0348415171703267,0.05334258583483847,-0.6908532139569354,0,Flow,0.9848075622513075,0.014841760379375133,0.0003506773693342492
14.72,2025-10-28 23:53:43,2.0411932784525906,-1.2202365799555244,-0.6851037030400463,1,Baseline,0.014888384296349335,0.9832979695757911,0.0018136461278048309
19.9,2025-10-28 23:54:13,2.517075684201816,0.46270731769602585,-0.25434269590795083,0,Flow,0.9850758144931102,0.0145193986922191,0.00040478681473118353
17.97,2025-10-28 23:54:48,1.9523498661869116,-0.16433548586912716,-0.765523313604054,1,Baseline,0.014602930572771367,0.9842347249877714,0.0011623444396590833
21.05,2025-10-28 23:55:20,2.4000895816614976,0.8363338586804442,-0.36023661159367093,0,Flow,0.9853613190121899,0.014081843086250188,0.0005568379014571924
18.86,2025-10-28 23:55:54,2.4063146095222177,0.12481896758837886,-0.35460181770695975,1,Baseline,0.014165422307386146,0.9826001054672404,0.003234472225368738
17.57,2025-10-28 23:56:25,1.4242015306830944,-0.2942925436028372,-1.2435945895500118,0,Flow,0.985830233367511,0.014102574578991871,6.71920535452704e-05
14.6,2025-10-28 23:56:58,2.3338487525973197,-1.2592236972756377,-0.4201967317750981,1,Baseline,0.014110133315461416,0.9825705314462961,0.0033193352383681573
19.8,2025-10-28 23:57:30,2.465771684483393,0.43021805326259893,-0.3007822413116498,0,Flow,0.9857825369466385,0.013842418731656713,0.0003750443217925982
18.84,2025-10-28 23:58:09,2.0253592273964793,0.11832111470169349,-0.6994364283047534,1,Baseline,0.013926670346653859,0.983985320787389,0.0020880088657938005
22.29,2025-10-28 23:58:40,2.8360447810286895,1.2392007376549463,0.03438293826807723,0,Flow,0.9853535134248759,0.010037295042377102,0.0046091915325433535
18.09,2025-10-28 23:59:16,2.7971825110278496,-0.12534836854901368,-0.0007945559253576621,1,Baseline,0.010440850889529061,0.9780643575367348,0.011494791573923392
16.88,2025-10-28 23:59:49,2.0402328298505714,-0.5184684681934882,-0.6859730854801326,0,Flow,0.9894311975079874,0.010396898138978506,0.0001719043528408476
17.46,2025-10-29 00:00:24,2.1289128681089946,-0.3300307344796074,-0.6057013584080432,1,Baseline,0.010427159000089245,0.9880990690110337,0.00147377198892975
19.99,2025-10-29 00:00:54,2.206891478981254,0.49194765568611065,-0.5351163892049642,0,Flow,0.9895541941755361,0.01024422033996574,0.00020158548432966462
21.69,2025-10-29 00:01:27,1.9844319086328124,1.0442651510543812,-0.7364831710228354,1,Baseline,0.010272766008284997,0.9867076347169778,0.0030195992746205494
17.96,2025-10-29 21:39:19,1.9972305825818075,-0.16758441231246926,-0.7248980197047391,0,Flow,0.9897115054863447,0.010206997373573584,8.149714019892577e-05
17.85,2025-10-29 21:41:05,1.802179236369142,-0.20332260318923948,-0.9014553231939438,1,Baseline,0.010222161884455811,0.9885946188894728,0.0011832192260420756
13.92,2025-10-29 21:42:31,2.9089981093153128,-1.4801506954229455,0.10041910347764882,0,Flow,0.9894113363472823,0.0067210982025130185,0.0038675654500677703
16.39,2025-10-29 21:42:58,2.824866368520831,-0.677665863917283,0.02426442123141107,1,Baseline,0.006873698534545658,0.9810741738363494,0.012052127629031625
15.76,2025-10-29 21:43:30,1.665331798771664,-0.8823482298478773,-1.0253273960648206,0,Flow,0.9929989880510511,0.006772378473437276,0.00022863347548492441
12.29,2025-10-29 21:44:11,2.1708224247966643,-2.009725705687816,-0.5677655099103082,1,Baseline,0.006779049696922055,0.9874402208278172,0.005780729475470946
14.32,2025-10-29 21:44:44,1.6129259127436906,-1.350193637689235,-1.0727643510190992,0,Flow,0.9931608895550296,0.00671466896379277,0.00012444148104999924
13.77,2025-10-29 21:45:48,1.6285668546301892,-1.5288845920730871,-1.0586064250312381,1,Baseline,0.006725033015917446,0.990800745097978,0.00247422188629679
